"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","ENTREZID","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV","Label"
"ENSG00000184545",1616.30460429233,3.32728428170264,0.18522212948306,4.20241480515233e-73,4.25844700255436e-71,"DUSP8","ENSG00000184545","1850",TRUE,"Up",70.370748753289,2943.07704593931,289.532162645344,"DUSP8"
"ENSG00000105963",673.678769110523,4.30403744258779,0.240025428449921,7.35787539452423e-73,7.41106485520754e-71,"ADAP1","ENSG00000105963","11033",TRUE,"Up",70.1301193861482,1283.60896542132,63.7485727997246,"ADAP1"
"ENSG00000279529",416.560673343707,4.7628742785778,0.265917445804057,1.24413161479449e-72,1.24562159277628e-70,"LOC105372295","ENSG00000279529","105372295",TRUE,"Up",69.9046138719057,804.162387211347,28.9589594760673,"LOC105372295"
"ENSG00000242622",596.578671001168,3.37287273085283,0.18881862629152,2.58331016782663e-72,2.51121779105007e-70,"GSK3B-DT","ENSG00000242622","107986119",TRUE,"Up",69.6001156204812,1089.31444199717,103.842900005167,"GSK3B-DT"
"ENSG00000233671",537.878643432504,7.60281845417232,0.424432135208536,5.5135744105021e-72,5.26782652249115e-70,"CENPNP1","ENSG00000233671","100132498",TRUE,"Up",69.2783685354501,1070.41076843515,5.3465184298597,"CENPNP1"
"ENSG00000117036",3620.40546910856,3.03842044964866,0.170810360897246,1.02353544993955e-71,9.72358677442577e-70,"ETV3","ENSG00000117036","2117",TRUE,"Up",69.0121735057522,6462.53080105334,778.280137163782,"ETV3"
"ENSG00000105855",425.069412907569,4.01512404848586,0.226363859019863,1.95950657851156e-71,1.84061516812996e-69,"ITGB8","ENSG00000105855","3696",TRUE,"Up",68.7350370033635,801.262139766638,48.8766860485,"ITGB8"
"ENSG00000203814",388.175855290477,4.99971095330164,0.282644884589598,3.90499353734599e-71,3.58744461233104e-69,"H2BC18","ENSG00000203814","440689",TRUE,"Up",68.4452147954133,753.119244631049,23.2324659499043,"H2BC18"
"ENSG00000159388",2051.82637605134,3.8072668943231,0.215779463340454,1.11504682909404e-70,1.01877502636352e-68,"BTG2","ENSG00000159388","7832",TRUE,"Up",67.9919217096109,3833.95631383259,269.6964382701,"BTG2"
"ENSG00000175197",1570.77017545846,4.59909566484598,0.260977450006464,1.30236725142985e-70,1.18345545890799e-68,"DDIT3","ENSG00000175197","1649",TRUE,"Up",67.9268480827408,3019.09439238173,122.445958535197,"DDIT3"
"ENSG00000227908",264.628997235141,5.00402204600124,0.283659053305692,2.15006304603403e-70,1.94319211511833e-68,"IL6ST-DT","ENSG00000227908","441072",TRUE,"Up",67.7114842604341,513.565080086082,15.6929143842007,"IL6ST-DT"
"ENSG00000231721",1403.39268192769,4.02968572837104,0.229350232610319,3.71833821758168e-70,3.32463181807303e-68,"LINC-PINT","ENSG00000231721","378805",TRUE,"Up",67.4782564430625,2647.10694699631,159.678416859066,"LINC-PINT"
"ENSG00000167034",1647.720978943,3.47717507653991,0.198317710367588,7.70777965688087e-70,6.78284609805516e-68,"NKX3-1","ENSG00000167034","4824",TRUE,"Up",67.1685880369116,3026.96308046898,268.478877417027,"NKX3-1"
"ENSG00000276462",523.076915485847,7.94566522677709,0.450065165999772,1.23976854265437e-69,1.08528429493094e-67,"LINC03025","ENSG00000276462","440896",TRUE,"Up",66.9644564815879,1042.03314429083,4.12068668086742,"LINC03025"
"ENSG00000261716",1373.83120675955,3.87876182476194,0.221999886783278,2.14516473815152e-69,1.85840178351779e-67,"H2BC20P","ENSG00000261716","337873",TRUE,"Up",66.730860386413,2575.25758908837,172.404824430717,"H2BC20P"
"ENSG00000167604",1829.36323729576,3.57285261890604,0.20614914868167,2.87682148350565e-68,2.44164747229515e-66,"NFKBID","ENSG00000167604","84807",TRUE,"Up",65.6123170397723,3378.94182793373,279.784646657787,"NFKBID"
"ENSG00000139190",1934.13220798505,3.11270222608964,0.180309879016171,1.11019278674484e-67,9.2812116971869e-66,"VAMP1","ENSG00000139190","6843",TRUE,"Up",65.0323953212973,3471.69414834503,396.570267625059,"VAMP1"
"ENSG00000115844",290.831104703499,5.58373269917405,0.323409090023831,1.73577412074467e-67,1.43673976726985e-65,"DLX2","ENSG00000115844","1746",TRUE,"Up",64.84262188731,570.041706439409,11.6205029675894,"DLX2"
"ENSG00000168795",2833.66619425886,2.51609993858536,0.14592585664832,1.98906763464579e-67,1.63025543388615e-65,"ZBTB5","ENSG00000168795","9925",TRUE,"Up",64.7877443435494,4830.10675927897,837.225629238749,"ZBTB5"
"ENSG00000255559",245.762286490715,5.15004018380156,0.298596152674705,2.35181785091134e-67,1.90885410035134e-65,"ZNF252P-AS1","ENSG00000255559","286103",TRUE,"Up",64.7192272648142,478.331492917283,13.1930800641469,"ZNF252P-AS1"
"ENSG00000249700",327.178636101364,6.7976913236203,0.392835868286799,2.93088715582656e-67,2.36736392489952e-65,"SRD5A3-AS1","ENSG00000249700","100506462",TRUE,"Up",64.6257349746747,648.664043239365,5.6932289633627,"SRD5A3-AS1"
"ENSG00000128965",600.140734984862,3.79469436236564,0.221026264636766,4.97711690903427e-67,3.98169352722742e-65,"CHAC1","ENSG00000128965","79094",TRUE,"Up",64.3999321708672,1120.75158928788,79.5298806818482,"CHAC1"
"ENSG00000187189",1395.76364364513,2.90268846403037,0.169077578380915,5.67304921741929e-67,4.51682775786908e-65,"TSPYL4","ENSG00000187189","23270",TRUE,"Up",64.3451664702607,2465.22735477618,326.299932514089,"TSPYL4"
"ENSG00000096968",1415.03472286983,2.71022391478981,0.15934040444145,9.77522903924042e-66,7.67332533033332e-64,"JAK2","ENSG00000096968","3717",TRUE,"Up",63.115016388379,2458.05271355914,372.016732180516,"JAK2"
"ENSG00000157741",3943.57164542551,3.62752952924905,0.213566529710702,1.04127795210963e-65,8.13559222395938e-64,"UBN2","ENSG00000157741","254048",TRUE,"Up",63.0896108274553,7304.70761039456,582.435680456459,"UBN2"
"ENSG00000116717",6441.79959312967,3.54954818673716,0.20897516581268,1.08404436184392e-65,8.43033568838621e-64,"GADD45A","ENSG00000116717","1647",TRUE,"Up",63.0741551318152,11883.0349029265,1000.56428333288,"GADD45A"
"ENSG00000167895",362.009732362957,5.166540940181,0.304693233353685,1.77255815420056e-65,1.35950331826759e-63,"TMC8","ENSG00000167895","147138",TRUE,"Up",62.8666197280518,704.754319678835,19.2651450470795,"TMC8"
"ENSG00000085465",312.588132159199,3.6260393347784,0.214047105287548,2.55686268747502e-65,1.9520887732686e-63,"OVGP1","ENSG00000085465","5016",TRUE,"Up",62.7095004362267,578.960353346848,46.2159109715512,"OVGP1"
"ENSG00000198626",433.804806495656,7.56105124917961,0.444011611015045,3.87948516105556e-65,2.90874403106946e-63,"RYR2","ENSG00000198626","6262",TRUE,"Up",62.5362944949046,863.126065998752,4.48354699255958,"RYR2"
"ENSG00000234912",1209.83999080534,3.33363204152316,0.198117701431749,1.66566325171097e-64,1.23777286971588e-62,"SNHG20","ENSG00000234912","654434",TRUE,"Up",61.9073590406784,2203.82600717745,215.853974433235,"SNHG20"
"ENSG00000171617",3568.03755184545,2.36450433751678,0.140528931033597,2.82041494434652e-64,2.0866078703307e-62,"ENC1","ENSG00000171617","8507",TRUE,"Up",61.6805591588658,5983.74343044184,1152.33167324906,"ENC1"
"ENSG00000048052",305.197107030634,4.59892247218784,0.273630741836438,3.3583522841195e-64,2.46279167502097e-62,"HDAC9","ENSG00000048052","9734",TRUE,"Up",61.6085723231245,586.797713908876,23.5965001523922,"HDAC9"
"ENSG00000100906",21380.8322278821,3.8560533183913,0.230023594840827,5.10216694136689e-64,3.72525027334735e-62,"NFKBIA","ENSG00000100906","4792",TRUE,"Up",61.4288445447459,40040.460255228,2721.20420053623,"NFKBIA"
"ENSG00000176593",266.565203549759,4.50728819914739,0.269304435764547,7.93531256475681e-64,5.71889767597991e-62,"ZNF606-AS1","ENSG00000176593","100128398",TRUE,"Up",61.2426876738948,511.034727720821,22.0956793786963,"ZNF606-AS1"
"ENSG00000198535",237.836643763617,5.86085589044814,0.348818982307869,1.00723831674527e-63,7.22790757767423e-62,"C2CD4A","ENSG00000198535","145741",TRUE,"Up",61.1409874093434,467.858955821201,7.81433170603346,"C2CD4A"
"ENSG00000184678",1659.75806268995,4.71991157747349,0.282888819680388,1.28888031198337e-63,9.20943539160765e-62,"H2BC21","ENSG00000184678","8349",TRUE,"Up",61.0357669945399,3200.33780484872,119.178320531185,"H2BC21"
"ENSG00000146555",477.112363957085,3.69310014209001,0.221200101480262,1.50097013626101e-63,1.0589122649065e-61,"SDK1","ENSG00000146555","221935",TRUE,"Up",60.9751400214274,886.686959381252,67.5377685329185,"SDK1"
"ENSG00000121671",1144.42563386338,2.62556247217647,0.157805684314699,5.38600000313883e-63,3.73667718060088e-61,"CRY2","ENSG00000121671","1408",TRUE,"Up",60.4275144201433,1972.33910869015,316.512159036616,"CRY2"
"ENSG00000132680",6066.04911103454,2.6948213087396,0.162404341202358,1.3477905783558e-62,9.27368661321358e-61,"KHDC4","ENSG00000132680","22889",TRUE,"Up",60.0327475843569,10522.6283603391,1609.46986173002,"KHDC4"
"ENSG00000143067",903.127208653831,3.48518380109772,0.210583940636206,1.62996396778642e-62,1.1123672465873e-60,"ZNF697","ENSG00000143067","90874",TRUE,"Up",59.9537518073266,1660.17185017373,146.082567133934,"ZNF697"
"ENSG00000090339",573.409231678017,4.72158445618782,0.285218971784303,1.68681441342924e-62,1.14648524359906e-60,"ICAM1","ENSG00000090339","3383",TRUE,"Up",59.9406315306983,1105.99641588624,40.8220474697951,"ICAM1"
"ENSG00000108515",5660.41478205165,2.41938753658261,0.146008331626754,2.08679990807961e-62,1.40125680574663e-60,"ENO3","ENSG00000108515","2027",TRUE,"Up",59.8534822650724,9550.56175371222,1770.26781039108,"ENO3"
"ENSG00000140450",892.640693323938,3.83970253179314,0.23237665536433,2.32936746024776e-62,1.5578809574137e-60,"ARRDC4","ENSG00000140450","91947",TRUE,"Up",59.8074657312036,1670.47170427721,114.809682370669,"ARRDC4"
"ENSG00000204248",590.822544121722,3.79928786150921,0.229881608605414,2.42175167213999e-62,1.61321465968847e-60,"COL11A2","ENSG00000204248","1302",TRUE,"Up",59.792307840103,1103.73626880678,77.9088194366608,"COL11A2"
"ENSG00000224609",318.090145163148,4.9275111367822,0.298100545671178,2.44117898797067e-62,1.61970288408213e-60,"HSD52","ENSG00000224609","729467",TRUE,"Up",59.7905646444932,616.318379182909,19.8619111433865,"HSD52"
"ENSG00000137628",1401.00890689706,3.10151558893815,0.188001111672836,4.6040335506888e-62,3.03068665226444e-60,"DDX60","ENSG00000137628","55601",TRUE,"Up",59.5184589637404,2513.06758061394,288.950233180181,"DDX60"
"ENSG00000230844",792.574926333855,3.36120326122139,0.203949197848095,5.39847039183841e-62,3.53970293927601e-60,"ZNF674-AS1","ENSG00000230844","401588",TRUE,"Up",59.4510331835241,1446.24445439734,138.905398270372,"ZNF674-AS1"
"ENSG00000224934",461.079595054576,3.16735154576144,0.192276164824194,7.00970309716317e-62,4.56039827955518e-60,"GOT1-DT","ENSG00000224934","101927300",TRUE,"Up",59.34099722684,830.97657653146,91.1826135776914,"GOT1-DT"
"ENSG00000188283",975.596801637506,2.78003997300742,0.168733271909269,7.26620434733913e-62,4.70895103439963e-60,"ZNF383","ENSG00000188283","163087",TRUE,"Up",59.3270758255056,1705.5178023706,245.675800904415,"ZNF383"
"ENSG00000103723",275.703221748319,5.17554573621302,0.314461606521898,8.29943911311275e-62,5.33717776812481e-60,"AP3B2","ENSG00000103723","8120",TRUE,"Up",59.2726883316858,536.826660554728,14.5797829419097,"AP3B2"
"ENSG00000078098",245.671403791013,5.28643893700613,0.32228852603515,2.59815529508218e-61,1.65805940968603e-59,"FAP","ENSG00000078098","2191",TRUE,"Up",58.7803999123644,479.295054074361,12.0477535076645,"FAP"
"ENSG00000135604",315.739262810632,3.76632598887747,0.231753311034291,2.79097797785286e-60,1.74775849399625e-58,"STX11","ENSG00000135604","8676",TRUE,"Up",57.75751857855,588.979636291297,42.4988893299664,"STX11"
"ENSG00000100697",9748.30734406313,2.90876176028588,0.179071170470149,2.91056211616381e-60,1.8158432306813e-58,"DICER1","ENSG00000100697","23405",TRUE,"Up",57.7409216486503,17229.6110352527,2267.00365287359,"DICER1"
"ENSG00000228649",1161.88843510034,3.31786151316042,0.205074946908464,7.41321523819207e-60,4.57376231670005e-58,"SNHG26","ENSG00000228649","109729180",TRUE,"Up",57.3397264079907,2114.61753066014,209.159339540538,"SNHG26"
"ENSG00000182405",1336.97355344492,2.94411516104966,0.182198266224779,1.23141107502405e-59,7.56955631411842e-58,"PGBD4","ENSG00000182405","161779",TRUE,"Up",57.1209295757149,2369.85226629988,304.094840589965,"PGBD4"
"ENSG00000273148",340.170206043766,4.51028097735167,0.279630106913071,1.47598004252464e-59,8.97395865854982e-58,"LCDR","ENSG00000273148","100270804",TRUE,"Up",57.0470159355167,652.204688769783,28.1357233177488,"LCDR"
"ENSG00000008735",998.536179508246,3.31509599460114,0.20564965993188,2.01847324396489e-59,1.22278524054684e-57,"MAPK8IP2","ENSG00000008735","23542",TRUE,"Up",56.9126498120033,1817.2401360891,179.832222927393,"MAPK8IP2"
"ENSG00000176438",386.433761870004,4.7679760284624,0.296588793895809,3.24369240078926e-59,1.95792552134283e-57,"SYNE3","ENSG00000176438","161176",TRUE,"Up",56.7082038325967,746.070436920141,26.7970868198684,"SYNE3"
"ENSG00000229320",752.480099596967,3.06864548182273,0.1916289316362,1.30735772784307e-58,7.83477462707389e-57,"KRT8P12","ENSG00000229320","90133",TRUE,"Up",56.1059734918088,1346.64227341775,158.317925776185,"KRT8P12"
"ENSG00000091879",245.873363308595,6.3781972904421,0.397410669178685,2.99404386221576e-58,1.76891920057412e-56,"ANGPT2","ENSG00000091879","285",TRUE,"Up",55.7522920040299,486.053462839766,5.69326377742499,"ANGPT2"
"ENSG00000123342",257.162489009259,6.22594796991851,0.388275627397528,3.41872133050873e-58,2.00564984723179e-56,"MMP19","ENSG00000123342","4327",TRUE,"Up",55.6977448852182,507.817052882112,6.50792513640675,"MMP19"
"ENSG00000179674",242.582355682361,5.02123700773056,0.314856907772502,3.93381678258768e-58,2.29976981135895e-56,"ARL14","ENSG00000179674","80117",TRUE,"Up",55.6383156312257,470.947545036068,14.2171663286536,"ARL14"
"ENSG00000135625",568.722377791783,8.75281240406532,0.54164154706681,5.08241591269792e-58,2.95062479376074e-56,"EGR4","ENSG00000135625","1961",TRUE,"Up",55.5300860125805,1134.92877148532,2.51598409824295,"EGR4"
"ENSG00000171606",1963.23499118427,3.03021815164944,0.190265149346921,5.31981631448635e-58,3.07776224146062e-56,"ZNF274","ENSG00000171606","10782",TRUE,"Up",55.5117649326559,3503.3912448746,423.078737493937,"ZNF274"
"ENSG00000173193",7495.00211488602,3.08949417398956,0.194618463471944,1.03873512070095e-57,5.96826502340889e-56,"PARP14","ENSG00000173193","54625",TRUE,"Up",55.2241519000715,13433.9958080012,1556.00842177089,"PARP14"
"ENSG00000173451",1293.92805458514,3.83343657838703,0.241943627712139,1.46715206270778e-57,8.34380356750817e-56,"THAP2","ENSG00000173451","83591",TRUE,"Up",55.0786359287608,2420.91073738723,166.945371783042,"THAP2"
"ENSG00000263072",1048.48861603123,2.7081527058227,0.170853778748382,2.02524804748037e-57,1.14013964154451e-55,"ZNF213-AS1","ENSG00000263072","100507458",TRUE,"Up",54.9430419540686,1821.46989081079,275.507341251666,"ZNF213-AS1"
"ENSG00000131480",300.529240095596,3.96019447581555,0.250774212491014,3.23550546724154e-57,1.81535742994223e-55,"AOC2","ENSG00000131480","314",TRUE,"Up",54.7410378529591,565.342435394212,35.7160447969806,"AOC2"
"ENSG00000137094",1068.72338182776,3.09005868290924,0.195535337871292,3.39275620521644e-57,1.89722019234846e-55,"DNAJB5","ENSG00000137094","25822",TRUE,"Up",54.7218822617458,1915.43966202185,222.007101633674,"DNAJB5"
"ENSG00000188659",364.12132259448,3.75477690778975,0.23870319832656,1.12963269877377e-56,6.23348472722687e-55,"SAXO2","ENSG00000188659","283726",TRUE,"Up",54.2052691002579,678.953266719031,49.2893784699293,"SAXO2"
"ENSG00000206573",4124.5604944008,3.03335007595498,0.193013824722937,1.40096950687408e-56,7.70533228780746e-55,"THUMPD3-AS1","ENSG00000206573","440944",TRUE,"Up",54.1132086278541,7362.13240524026,886.988583561342,"THUMPD3-AS1"
"ENSG00000189001",216.896051536246,5.10279131443585,0.324474979652225,1.50732050821231e-56,8.26308160567535e-55,"SBSN","ENSG00000189001","374897",TRUE,"Up",54.0828579581573,421.776683935267,12.0154191372238,"SBSN"
"ENSG00000068971",1068.83711155377,2.41062424518226,0.153379534496256,1.97488691261148e-56,1.07557358888807e-54,"PPP2R5B","ENSG00000068971","5526",TRUE,"Up",53.9683598705813,1802.12121537458,335.553007732964,"PPP2R5B"
"ENSG00000169155",1614.93795669296,3.11902362606881,0.198934027603103,2.4132650104749e-56,1.31005814854352e-54,"ZBTB43","ENSG00000169155","23099",TRUE,"Up",53.8827094272212,2900.77550275719,329.100410628732,"ZBTB43"
"ENSG00000171448",1133.80511336608,2.74084333656143,0.174735053940634,2.55857020768987e-56,1.37553999590272e-54,"ZBTB26","ENSG00000171448","57684",TRUE,"Up",53.8615267773228,1975.35724620405,292.252980528115,"ZBTB26"
"ENSG00000130643",369.480206132155,3.91257723809323,0.250046464085501,4.26184246447161e-56,2.27661361041423e-54,"CALY","ENSG00000130643","50632",TRUE,"Up",53.6427106721097,693.953113814953,45.007298449357,"CALY"
"ENSG00000107485",1078.03251427313,3.39681470326533,0.217758661583626,7.40859555271665e-56,3.93243548068007e-54,"GATA3","ENSG00000107485","2625",TRUE,"Up",53.4053383940993,1971.7355610719,184.329467474364,"GATA3"
"ENSG00000166592",757.852489597836,4.68083403161744,0.300340245335097,7.5735589445458e-56,4.0072754921774e-54,"RRAD","ENSG00000166592","6236",TRUE,"Up",53.3971507996637,1460.0866014824,55.6183777132724,"RRAD"
"ENSG00000274750",482.102165755586,2.95194691276301,0.189087609215904,7.69238942687978e-56,4.05731076395678e-54,"H3C6","ENSG00000274750","8353",TRUE,"Up",53.3917617268525,855.103575299244,109.100756211927,"H3C6"
"ENSG00000261136",265.884785820084,3.85318045185461,0.247383738581988,1.3594715052219e-55,7.12550582047341e-54,"LOC105370941","ENSG00000261136","105370941",TRUE,"Up",53.1471843008292,498.012480124105,33.757091516063,"LOC105370941"
"ENSG00000133858",5048.8077831442,2.33206415793205,0.150046366697602,3.179183334252e-55,1.65080575617061e-53,"ZFC3H1","ENSG00000133858","196441",TRUE,"Up",52.7823040254569,8437.64189489412,1659.97367139429,"ZFC3H1"
"ENSG00000137040",3148.45181075752,2.23223473360892,0.144204532329703,8.96495037495073e-55,4.59797454813424e-53,"RANBP6","ENSG00000137040","26953",TRUE,"Up",52.3374334370762,5200.0050338122,1096.89858770284,"RANBP6"
"ENSG00000134363",1393.96723773482,3.35251102360344,0.217429127183834,1.377353140092e-54,7.04261299765695e-53,"FST","ENSG00000134363","10468",TRUE,"Up",52.1522661760972,2543.07676257755,244.85771289209,"FST"
"ENSG00000273723",568.75009452741,4.63180311054912,0.300828023280306,1.43015203153925e-54,7.29028718516351e-53,"SUGT1-DT","ENSG00000273723","116435302",TRUE,"Up",52.1372553632492,1094.33260323537,43.1675858194465,"SUGT1-DT"
"ENSG00000187678",1662.13280073534,3.08442845686599,0.200149832199328,1.61319327721226e-54,8.19835610789938e-53,"SPRY4","ENSG00000187678","81848",TRUE,"Up",52.0862732213773,2978.2070575704,346.058543900283,"SPRY4"
"ENSG00000064300",207.392679297467,6.1330681280508,0.395388218041133,1.92955803895708e-54,9.74689136294934e-53,"NGFR","ENSG00000064300","4804",TRUE,"Up",52.0111338744745,409.20479512421,5.58056347072367,"NGFR"
"ENSG00000105219",269.809971332231,5.2051442661319,0.338744351430495,2.98362479460812e-54,1.49359899897748e-52,"CCNP","ENSG00000105219","79935",TRUE,"Up",51.8257659861267,525.701455303492,13.9184873609706,"CCNP"
"ENSG00000175105",1148.07109514127,2.54500770955234,0.16539315247642,2.9936349824095e-54,1.49413662405632e-52,"ZNF654","ENSG00000175105","55279",TRUE,"Up",51.8256096887583,1963.33322836937,332.808961913167,"ZNF654"
